,tokens,ner_tags
2956,"['A', 'year', 'ago', ',', 'the', 'Russian', 'Federation', 'called', 'on', 'the', 'international', 'community', 'from', 'the', 'podium', 'of', 'the', 'United', 'Nations', 'General', 'Assembly', 'to', 'create', 'a', 'global', 'system', 'of', 'counteraction', 'to', 'present-day', 'threats', 'and', 'challenges', 'that', 'would', 'be', 'aimed', 'at', 'tackling', 'real', 'issues', 'in', 'the', 'sphere', 'of', 'security', 'and', 'at', 'meeting', 'the', 'vital', 'interests', 'of', 'each', 'and', 'every', 'State', '.']","['O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2957,"['This', 'system', 'would', 'provide', 'for', 'long-term', 'international', 'stability', 'and', 'sustainable', 'development', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2958,"['To', 'be', 'efficient', ',', 'such', 'a', 'system', 'needs', 'a', 'generally', 'recognized', 'coordinating', 'centre', 'capable', 'of', 'rallying', 'the', 'international', 'community', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2959,"['And', 'we', 'do', 'have', 'such', 'a', 'centre', '—', 'the', 'United', 'Nations', 'with', 'its', 'unique', 'legitimacy', ',', 'universality', 'and', 'experience', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2960,"['Our', 'common', 'task', 'is', 'to', 'unite', 'around', 'the', 'United', 'Nations', 'to', 'provide', 'it', 'with', 'the', 'necessary', 'potential', 'and', 'resources', 'and', 'to', 'develop', 'as', 'much', 'as', 'possible', 'its', 'internal', 'reserves', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2961,"['Today', ',', 'we', 'can', 'state', 'with', 'satisfaction', 'that', 'the', 'global', 'system', 'is', 'already', 'evolving', 'and', 'the', 'beginning', 'of', 'this', 'process', 'is', 'largely', 'successful', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2962,"['We', 'suggest', 'that', 'an', 'additional', 'impetus', 'should', 'be', 'given', 'to', 'this', 'process', 'and', 'a', 'resolution', 'to', 'encourage', 'a', 'most', 'prompt', 'creation', 'of', 'a', 'global', 'system', 'of', 'counteraction', 'to', 'present-day', 'threats', 'and', 'challenges', 'should', 'be', 'adopted', 'at', 'this', 'session', 'of', 'the', 'General', 'Assembly', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O']"
2963,"['By', 'doing', 'so', ',', 'we', 'will', 'direct', 'all', 'States', 'towards', 'the', 'joint', 'elaboration', 'of', 'its', 'general', 'shape', 'and', 'parameters', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2964,"['This', 'is', 'even', 'more', 'relevant', 'because', 'some', 'of', 'its', 'parameters', 'are', 'already', 'visible', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2965,"['It', 'is', 'apparent', 'that', 'the', 'system', 'to', 'be', 'created', 'must', 'be:', '–', 'Global', ',', 'as', 'modern', 'challenges', 'in', 'the', 'context', 'of', 'globalization', 'pose', 'a', 'universal', 'threat', ',', 'and', 'should', 'be', 'addressed', 'at', 'the', 'global', 'level', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2966,"['–', 'Comprehensive', 'in', 'scope', ',', 'as', 'each', 'of', 'the', 'modern', 'threats', 'bears', 'a', 'huge', 'destructive', 'potential', 'and', 'all', 'such', 'problems', 'without', 'exceptions', 'should', 'be', 'embraced', 'by', 'the', 'system', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2967,"['–', 'Holistic', 'in', 'approach', ',', 'as', 'quite', 'often', 'the', 'new', 'threats', 'and', 'challenges', 'are', 'directly', 'interrelated', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2968,"['–', 'Universal', 'in', 'participation', '.']","['O', 'O', 'O', 'O', 'O']"
2969,"['Finally', ',', 'the', 'system', 'should', 'become', 'a', 'reflection', 'of', 'the', 'international', 'rule', 'of', 'law', ',', 'as', 'its', 'power', 'will', 'be', 'built', 'on', 'principles', 'and', 'regulations', 'of', 'international', 'law', ',', 'the', 'United', 'Nations', 'Charter', 'above', 'all', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-MISC', 'O', 'O', 'O']"
2970,"['We', 'bear', 'grave', 'responsibility', 'to', 'future', 'generations', ',', 'and', 'the', 'model', 'of', 'world', 'order', 'we', 'will', 'establish', 'is', 'destined', 'to', 'influence', 'the', 'life', 'on', 'our', 'planet', 'for', 'decades', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2971,"['As', 'for', 'Russia', ',', 'we', 'have', 'made', 'our', 'choice', '.']","['O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2972,"['This', 'is', 'the', 'choice', 'in', 'favour', 'of', 'a', 'democratic', ',', 'multi-polar', 'world', 'order', ',', 'which', 'would', 'guarantee', 'sustainable', 'development', 'and', 'equal', 'security', 'for', 'all', 'States', ';', 'a', 'world', 'order', 'formed', 'on', 'the', 'basis', 'of', 'the', 'extensive', 'structure', 'of', 'multilateral', 'institutions', 'integrated', 'within', 'the', 'framework', 'of', 'the', 'United', 'Nations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O']"
2973,"['We', 'hope', 'that', 'the', 'decisions', 'of', 'this', 'General', 'Assembly', 'session', 'will', 'mark', 'an', 'important', 'stage', 'of', 'this', 'process', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2974,"['It', 'is', 'my', 'pleasure', 'to', 'congratulate', 'you', ',', 'Sir', ',', 'upon', 'your', 'election', 'as', 'President', 'of', 'the', 'Assembly', 'at', 'this', 'session', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O']"
2975,"['There', 'is', 'no', 'doubt', 'that', 'your', 'expertise', 'and', 'your', 'knowledge', 'of', 'international', 'affairs', 'will', 'ensure', 'anther', 'successful', 'session', 'this', 'year', 'and', 'will', 'contribute', 'to', 'fulfilling', 'the', 'aspirations', 'of', 'our', 'peoples', 'for', 'the', 'United', 'Nations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O']"
2976,"['I', 'take', 'this', 'opportunity', 'to', 'express', 'my', 'deepest', 'thanks', 'and', 'appreciation', 'to', 'our', 'dear', 'sister', ',', 'Her', 'Excellency', 'Sheikha', 'Haya', 'Rashed', 'Al-Khalifa', ',', 'President', 'of', 'the', 'General', 'Assembly', 'at', 'its', 'sixty-first', 'session', ',', 'and', 'to', 'commend', 'her', 'for', 'the', 'way', 'in', 'which', 'she', 'so', 'ably', 'and', 'wisely', 'guided', 'the', 'work', 'of', 'the', 'Assembly', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O']"
2977,"['As', 'a', 'result', ',', 'serious', 'ideas', 'were', 'put', 'forward', 'that', 'yielded', 'tangible', 'results', 'for', 'the', 'development', 'of', 'the', 'Organization', 'and', 'the', 'revitalization', 'of', 'its', 'role', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2978,"['In', 'that', 'respect', ',', 'we', 'want', 'to', 'express', 'our', 'appreciation', 'to', 'all', 'delegations', 'that', 'displayed', 'a', 'spirit', 'of', 'cooperation', 'with', 'her', 'during', 'her', 'presidency', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2979,"['I', 'have', 'the', 'pleasure', 'also', 'to', 'thank', 'His', 'Excellency', 'Secretary-General', 'Ban', 'Ki-moon', 'for', 'his', 'ongoing', 'efforts', 'to', 'strengthen', 'and', 'develop', 'the', 'role', 'of', 'the', 'United', 'Nations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O']"
2980,"['We', 'are', 'confident', 'that', 'the', 'Secretary-General', ""'s"", 'long', 'experience', 'as', 'an', 'able', 'diplomat', 'will', 'enable', 'him', 'to', 'undertake', 'further', 'efforts', 'to', 'strengthen', 'the', 'effectiveness', 'of', 'our', 'international', 'Organization', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2981,"['In', 'our', 'joint', 'endeavours', 'to', 'achieve', 'world', 'peace', ',', 'prosperity', 'and', 'justice', ',', 'we', 'must', 'address', 'the', 'challenges', 'and', 'dangers', 'confronting', 'our', 'world', 'today', 'from', 'a', 'standpoint', 'of', 'faith', 'in', 'our', 'one', 'human', 'destiny', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2982,"['We', 'should', 'realize', 'that', 'international', 'security', 'is', 'based', 'on', 'joint', 'efforts', 'to', 'guarantee', 'regional', 'security', 'and', 'the', 'stability', 'of', 'States', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2983,"['At', 'the', 'same', 'time', ',', 'international', 'peace', 'requires', 'respect', 'for', 'international', 'legitimacy', ',', 'the', 'rule', 'of', 'law', 'and', 'justice', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2984,"['Since', 'comprehensive', 'development', 'is', 'a', 'national', 'and', 'international', 'requirement', ',', 'it', 'is', 'important', 'that', 'we', 'collectively', 'and', 'seriously', 'face', 'threats', 'regardless', 'of', 'their', 'forms', 'or', 'manifestations', ',', 'such', 'as', 'conflict', ',', 'war', ',', 'nuclear', 'proliferation', ',', 'terrorism', ',', 'environment', 'disaster', ',', 'poverty', ',', 'backwardness', 'and', 'extremism', ',', 'in', 'accordance', 'with', 'the', 'principles', 'and', 'purposes', 'of', 'the', 'Charter', 'of', 'the', 'United', 'Nations', 'and', 'the', 'resolutions', 'and', 'decisions', 'adopted', 'by', 'the', 'General', 'Assembly', ',', 'including', 'the', 'United', 'Nations', 'Millennium', 'Declaration', '(', 'resolution', '55/2', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']"
2985,"['The', 'resolution', 'containing', 'the', 'Millennium', 'Declaration', 'was', 'a', 'unique', 'and', 'pioneering', 'endeavour', 'which', 'embodied', 'a', 'consensus', 'among', 'the', 'world', 'leaders', 'who', 'set', 'out', 'the', 'goals', 'we', 'must', 'reach', 'in', 'this', 'new', 'millennium', '.']","['O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2986,"['In', 'this', 'respect', ',', 'the', 'Kingdom', 'of', 'Bahrain', 'is', 'proud', ',', 'by', 'the', 'grace', 'of', 'God', ',', 'to', 'have', 'witnessed', 'comprehensive', 'political', 'developments', 'in', 'its', 'democratic', 'march', 'forward', ',', 'under', 'the', 'leadership', 'of', 'His', 'Majesty', 'King', 'Hamad', 'bin', 'Isa', 'Al-Khalifa', ',', 'King', 'of', 'Bahrain', ',', 'where', 'free', 'and', 'fair', 'elections', 'were', 'held', 'with', 'broad', 'participation', '.']","['O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2987,"['Meanwhile', ',', 'its', 'comprehensive', 'development', 'efforts', 'were', 'crowned', 'by', 'the', 'United', 'Nations', 'presenting', 'the', '2006', 'Special', 'Citation', 'of', 'the', 'United', 'Nations', 'Human', 'Settlements', 'Programme', 'Scroll', 'of', 'Honour', 'Award', 'to', 'His', 'Highness', 'Shaikh', 'Khalifa', 'bin', 'Salman', 'Al-Khalifa', ',', 'Prime', 'Minister', 'of', 'the', 'Kingdom', 'of', 'Bahrain', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'O', 'O', 'I-ORG', 'I-ORG', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'O']"
2988,"['This', 'reflected', 'international', 'appreciation', 'for', 'the', 'developments', 'that', 'continue', 'to', 'be', 'witnessed', 'by', 'the', 'Kingdom', ',', 'especially', 'in', 'the', 'field', 'of', 'urban', 'development', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2989,"['Social', 'and', 'economic', 'achievements', ',', 'under', 'the', 'patronage', 'also', 'of', 'His', 'Highness', 'Shaikh', 'Salman', 'bin', 'Hamad', 'Al-Khalifa', ',', 'Crown', 'Prince', 'and', 'Commander-in-Chief', 'of', 'the', 'Bahrain', 'Defence', 'Force', ',', 'have', 'continued', 'unabated', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']"
2990,"['They', 'are', 'based', 'on', 'strategies', 'and', 'policies', 'designed', 'to', 'ensure', 'the', 'welfare', 'of', 'all', 'citizens', 'by', 'encouraging', 'investment', ',', 'strengthening', 'the', 'national', 'human', 'rights', 'machinery', ',', 'reforming', 'the', 'labour', 'market', 'and', 'developing', 'the', 'education', 'sector', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2991,"['In', 'the', 'decades', 'since', 'the', 'establishment', 'of', 'the', 'United', 'Nations', ',', 'our', 'world', 'has', 'witnessed', 'both', 'unipolar', 'and', 'bipolar', 'world', 'orders', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2992,"['Worldwide', 'events', 'and', 'the', 'ensuing', 'results', 'proved', 'that', 'such', 'orders', 'were', 'not', 'enough', 'to', 'guarantee', 'security', ',', 'peace', ',', 'stability', 'and', 'prosperity', 'in', 'the', 'world', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2993,"['Therefore', ',', 'the', 'time', 'is', 'now', 'right', 'to', 'enable', 'everybody', 'to', 'participate', 'effectively', 'in', 'a', 'universal', 'system', 'based', 'on', 'a', 'just', 'multilateralism', 'that', 'guarantees', 'collective', 'work', 'towards', 'achieving', 'common', 'goals', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2994,"['We', ',', 'as', 'the', 'United', 'Nations', ',', 'pledged', 'in', 'the', 'Charter', ',', 'in', 'the', 'name', 'of', 'our', 'peoples', 'to', 'save', 'succeeding', 'generations', 'from', 'the', 'scourge', 'of', 'war', 'and', 'to', 'reaffirm', 'faith', 'in', 'fundamental', 'human', 'rights', '.']","['O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2995,"['That', 'calls', 'upon', 'the', 'international', 'community', 'promptly', 'and', 'effectively', 'to', 'address', 'threats', 'to', 'international', 'peace', 'and', 'security', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2996,"['At', 'the', 'forefront', 'of', 'those', 'threats', 'are', 'the', 'ongoing', 'regional', 'issues', 'that', 'the', 'Middle', 'East', 'faces', 'on', 'various', 'fronts', ',', 'the', 'most', 'important', 'of', 'which', 'is', 'the', 'situation', 'in', 'the', 'Palestinian', 'and', 'other', 'occupied', 'Arab', 'territories', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'I-MISC', 'O', 'O']"
2997,"['In', 'this', 'respect', ',', 'we', 'welcome', 'the', 'initiative', 'of', 'President', 'George', 'Bush', 'of', 'the', 'United', 'States', 'to', 'convene', 'an', 'international', 'conference', 'on', 'Middle', 'East', 'peace', 'this', 'year', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O']"
2998,"['We', 'hope', 'that', 'this', 'will', 'mark', 'the', 'beginning', 'of', 'a', 'new', 'stage', 'in', 'dealing', 'with', 'the', 'core', 'issue', 'of', 'the', 'Arab-Israeli', 'conflict', 'in', 'a', 'just', 'and', 'equitable', 'manner', ',', 'putting', 'an', 'end', 'to', 'the', 'suffering', 'of', 'the', 'Palestinian', 'people', 'and', 'to', 'the', 'occupation', 'since', '1967', 'of', 'the', 'Palestinian', 'territories', ',', 'the', 'Syrian', 'Golan', 'and', 'other', 'occupied', 'Arab', 'territories', 'in', 'sisterly', 'Lebanon', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'I-LOC', 'O']"
2999,"['It', 'should', 'also', 'lead', 'to', 'the', 'establishment', 'of', 'an', 'independent', ',', 'contiguous', 'and', 'viable', 'Palestinian', 'State', ',', 'with', 'Jerusalem', 'as', 'its', 'capital', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O']"
3000,"['Such', 'a', 'State', 'should', 'also', 'be', 'able', 'to', 'engage', 'in', 'development', 'and', 'to', 'live', 'in', 'peace', 'and', 'stability', 'with', 'all', 'States', 'in', 'the', 'region', ',', 'including', 'Israel', ',', 'in', 'accordance', 'with', 'the', 'Arab', 'Peace', 'Initiative', ',', 'United', 'Nations', 'resolutions', 'and', 'other', 'relevant', 'international', 'agreements', 'and', 'terms', 'of', 'reference', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3001,"['The', 'second', 'front', 'is', 'represented', 'by', 'the', 'events', 'in', 'brotherly', 'Iraq', ',', 'whose', 'people', 'suffer', 'from', 'continued', 'insecurity', 'and', 'instability', 'as', 'a', 'result', 'of', 'the', 'ceaseless', 'waves', 'of', 'violence', 'and', 'the', 'killing', 'of', 'innocent', 'people', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3002,"['It', 'is', 'our', 'view', 'that', 'the', 'responsibility', 'for', 'breaking', 'out', 'of', 'this', 'vicious', 'circle', 'and', 'achieving', 'national', 'reconciliation', 'and', 'stability', 'lies', 'primarily', 'with', 'the', 'Iraqi', 'people', 'and', 'their', 'political', 'leadership', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O']"
3003,"['To', 'enable', 'Iraq', 'to', 'do', 'that', ',', 'there', 'must', 'be', 'no', 'interference', 'in', 'Iraq', ""'s"", 'internal', 'affairs', ',', 'and', 'its', 'borders', 'must', 'be', 'fully', 'respected', '.']","['O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
